bg_id,id
125548,169275
125548,172969
125548,169274
125548,269214
254708,169426
156714,353782
181524,155068
181524,179803
122294,200456
122294,341554
122294,144864
122294,172155
122294,69789
122294,249552
122294,261321
122294,185123
122294,215616
122294,157026
122294,95064
122294,138233
122294,108784
122294,230273
122294,261588
122294,241203
122294,158976
122294,213788
193308,221371
193308,166384
193308,256085
171662,156501
171662,266447
34194,27588
223931,204305
223931,2511
123607,123609
195043,150312
264198,229427
264198,256066
5206,5205
96007,73369
1499,7739
1499,8679
1499,2875
195571,174570
195571,146652
33451,24310
33451,66510
33451,142402
33451,173634
33451,212662
33451,244258
33451,330097
33451,237282
33451,46530
33451,237281
232595,292490
99975,173156
99975,156659
99975,161546
99975,161547
99975,210342
99975,255970
99975,195569
99975,268802
99975,323352
99975,113401
99975,131325
99975,195244
99975,85256
99975,145189
99975,203655
99975,170984
149951,261624
149951,320459
149951,261666
149951,337512
149951,337513
149951,249421
149951,196496
73369,96007
21133,248423
21133,262158
21133,163399
21133,203312
21133,284388
21133,283345
21133,180672
221769,98918
221769,318450
221769,235555
138233,200456
