ver_id,id
155175,342
213979,4
224237,4
224237,24042
82860,435
258208,2380
26240,652
309100,652
78844,439
554593,48230
29588,108
55425,3490
106594,489
254735,384
278940,384
43817,155
267469,992
269205,1001
269205,992
234589,157
210413,157
348922,35814
538616,35814
455970,37959
369958,4666
207554,25079
207554,9487
160803,5350
162540,5350
140643,44
164010,22447
406999,39371
259931,6261
216951,2069
251809,1905
498004,8291
219594,25867
142719,19
29341,19
28213,51
355171,31916
161550,22276
39384,34
202780,7273
90339,20
30224,20
77838,20
201359,24660
48441,5350
119959,123
339454,93
31719,584
215911,22701
41013,489
220587,8820
115287,1391
24054,356
32827,5
374133,5
284432,102
407972,30521
507647,5400
71279,171
154580,34
154579,34
26053,264
26053,1020
138761,102
25133,838
101907,838
315974,3704
98686,28
501202,3929
601387,28620
568105,30007
99497,858
168678,34
193237,34
72366,7186
78853,1075
172627,102
317765,7629
173801,5350
68517,4819
62641,3490
200344,5350
127749,5350
186479,5350
32840,20
50460,20
25573,964
25574,964
177708,964
351049,964
176543,964
251636,964
305291,32162
354268,4
374822,4
400540,4
106568,1425
106570,1425
165421,1425
520947,1425
106569,1425
319563,1425
312699,1425
108086,4222
465937,8291
126553,3
109762,22
469682,9068
392970,30006
441599,39
434836,37959
275059,29879
374844,730
390425,225
390425,730
87931,730
87931,868
295385,730
374847,730
247184,730
374842,730
88117,730
124922,730
141705,730
249410,730
374845,730
374846,730
399660,209
87934,209
454461,209
96597,209
525660,209
355234,34882
339134,34882
443190,34882
429153,225
429153,1905
516455,4
115146,1202
428199,40497
428202,40497
428201,40497
428200,40497
544248,36038
601780,44898
573672,2812
107963,2812
145249,2812
595342,51
595343,51
163638,51
84759,707
90281,28
314647,28
69930,439
229740,507
500822,31383
60847,74
40304,1682
553088,37007
89283,5654
159354,17700
516907,44022
159368,17700
49625,672
35177,157
35178,157
199318,1243
22435,171
307381,254
158568,51
158566,51
158569,51
176195,51
158570,51
158567,51
158571,51
107245,120
129689,13433
51650,1001
135946,3138
136219,3138
226350,3138
355509,7623
147847,34
159237,34
183866,34
73233,4
595184,34
337954,34
586058,34
106935,489
169627,102
65962,16230
337047,5268
107221,120
238644,120
473098,8820
24836,5
327430,34254
87137,1081
172588,142
166573,4135
33106,1270
339280,51
339280,634
31595,65
23381,65
87154,3175
113070,792
41996,22
226584,22
83352,254
83351,254
133488,17376
158178,377
506814,958
131122,181
182815,26938
176123,1001
99285,384
274449,384
82322,384
122439,20
269240,20
202757,20
202758,20
90566,20
70374,81
70861,81
274343,3
40326,44
35977,48
152419,48
152420,48
152417,48
95787,20
87089,10
101859,9631
105990,34
151854,34
151853,34
109737,99
579395,99
278031,634
28507,248
30031,8
525043,8835
184734,1020
30032,244
231013,93
51966,4785
51966,13450
28910,1001
387710,384
588245,384
521335,38
460919,42627
421344,31315
40868,1243
326049,30391
363712,30391
397852,37575
392722,30391
392722,254
330884,87
247733,6127
296969,87
147604,2168
150771,2168
43209,823
147605,823
527389,25996
527389,8398
456706,155
458370,8398
584777,19047
508398,7648
457647,7772
132632,4269
385899,4269
262419,4269
411361,3242
191717,8845
37180,1001
45989,102
169142,120
34569,120
276889,120
225899,4932
21119,44
502583,45329
186654,7496
256196,28415
274710,16102
274709,16102
100838,1142
274445,654
252810,384
69940,464
106952,120
362280,120
26514,92
124936,17180
124935,2069
124934,931
360527,36417
339052,37
340860,37
383580,3475
109003,690
184218,19166
109004,1155
94628,1155
94629,1155
94631,1155
109006,1155
109005,1155
309082,2518
86209,2518
300078,59
91898,153
117911,34
117908,34
117907,34
117909,34
117910,34
189191,34
76436,34
399630,22649
117874,384
157817,2864
115348,93
221107,36
256509,40912
175044,3196
43813,10094
534978,4
56883,5406
410634,9541
257811,28415
225729,267
304463,15009
311587,5268
290868,29194
121631,634
277252,634
303407,4
255952,1020
137391,254
208156,254
57644,1270
185557,37
446714,37
425139,4
505562,4
425138,4
308409,35199
105374,121
34541,189
182916,4
338439,8
81564,12138
413776,22763
253888,23676
102086,6025
127942,76
134467,19088
312475,1173
312475,7675
312475,1856
106907,16
450318,1024
133099,1024
155027,99
208399,276
208400,652
215070,11611
354833,6412
154354,3320
181514,6412
187149,9382
187149,6412
573365,9382
573365,6412
574233,9382
574233,6412
193863,14318
193863,6412
262158,6412
194443,21463
217665,109
263209,8
93484,20
37859,585
31036,11
110493,11
162544,11
467173,37303
61407,8
275148,5268
221865,5268
221864,5268
215402,18852
215402,17899
215401,18852
215401,17899
323085,151
432075,8328
432075,37303
432075,38846
155446,5
402873,1001
316563,28380
52440,17
477827,5621
447286,5621
172359,102
361447,34360
298158,155
83736,1013
30005,8
291943,8007
242687,37538
278382,30129
512596,11688
512597,11688
544843,11688
544845,11688
544844,7466
544844,11688
544842,11688
255950,1020
131591,5977
131591,18822
98020,645
98018,28
98019,28
40292,28
438739,36762
40544,858
40545,858
344019,8291
431569,51
540251,28
484218,51
543994,51
507844,51
542636,6589
279848,4269
309733,8351
192724,1714
266489,24945
422323,27316
27135,26208
542439,964
290768,1199
158212,1199
435460,2627
599815,47851
158213,1199
274438,1199
324400,964
260742,28730
298983,108
570112,8
585896,7648
585896,5350
98260,5350
116835,33
537313,152
28589,152
525788,22
152034,288
408949,30552
531345,8439
385327,491
390932,5022
40863,1244
136821,1244
53959,1210
184792,171
26954,102
189421,1229
189422,992
571319,992
570730,4
377067,254
480210,40769
353066,4
133048,18951
38519,108
425391,33711
294202,5665
558390,1243
474276,33915
559454,30468
556994,10053
91135,3133
91009,181
91008,181
169805,22905
252221,22905
440573,37
391976,37
121103,1243
41012,1244
41012,1243
277126,26840
413567,29633
458198,8351
229482,34
392335,34
207817,5647
107676,34
286238,30078
315465,8291
417358,34627
250388,27988
339944,384
327961,384
340678,384
158953,42
138653,4
182844,46
32302,189
419532,4
542066,22
114940,22
462799,22
114941,22
78527,22
128145,22
400706,22
343595,22
310923,4932
298820,1020
324497,34006
235135,8923
235135,43084
28374,99
230418,4
517779,9234
466427,265
301296,2366
252361,265
337707,11107
155031,648
43632,7473
139015,7473
172613,102
248028,25114
151446,25114
172385,102
106635,489
40854,1244
247080,29082
395125,29082
527262,46764
416457,8
461012,8
108281,18
459267,15516
539313,8
512110,5350
533940,32140
109468,154
481460,44161
507992,44161
106901,489
156592,953
170095,953
585940,4977
585940,953
144321,953
38871,7821
87426,2919
337809,26840
337810,26840
136176,6070
161528,24
227424,59
294255,634
511448,9466
94913,8
30566,2366
80499,265
408395,265
408395,155
59824,265
293612,265
293612,8845
28148,120
288512,9234
600543,23043
286877,9413
316516,9413
291549,7466
272354,35491
272354,29405
30772,540
155879,8653
102917,3242
375879,35217
229877,1905
156897,1342
306733,2623
92365,1772
182336,2721
156831,6857
99956,32948
517115,4335
73766,4653
227661,4653
242606,20
293759,389
192596,755
474956,32715
361198,4567
232032,9098
87728,1244
59718,1241
31517,1241
288493,8007
118272,4765
37198,151
74171,151
219530,115
242553,5350
353188,5350
275933,155
590941,155
30592,2919
30589,2919
30589,1594
26281,2919
30590,1594
30593,2919
30591,1594
201602,328
201602,28
489600,328
489600,28
160507,328
155808,12573
155808,328
155808,28
43480,102
324398,51
540263,51
326920,51
112495,3
145739,734
223056,734
172809,7992
99909,1917
99908,1917
31262,34
31247,34
286171,9053
290395,10472
216971,2775
273230,26659
26131,11
547852,11
24260,500
512523,34
261573,28793
365010,28793
530409,28793
202031,4
258576,29350
302118,29350
391594,87
205158,11334
133261,304
108550,2488
92457,16
569330,37
518034,51
590022,51
147609,1772
147610,28
147692,920
40405,28
147608,4680
254808,384
254810,384
517302,384
104007,1602
369232,1639
102474,20
90432,8931
113827,4539
146814,8931
113832,4554
113831,6290
113829,20
113826,1052
302201,51
418154,24883
485639,39456
422738,34269
420746,28072
447065,24844
522749,2830
170458,2830
323637,1935
26761,420
26761,22
93289,420
573773,49208
573773,30521
573773,22
178096,22
71479,22
130365,22
174416,22
130363,22
130364,22
507611,22
175254,23245
224391,3242
159974,38
229629,38
204648,12024
181293,4666
300692,2354
311722,28415
195436,5654
361192,4567
581139,40997
155184,144
585938,144
585938,3994
449227,144
181011,2022
236943,4
493150,51
569912,51
32062,356
24368,356
361157,634
392460,155
392459,155
166167,22
151837,22
77273,22
106763,489
137887,19288
135630,22
100351,22
595040,11323
140349,735
419338,25185
419338,25973
24124,270
137965,10951
516334,34882
230665,22732
46636,2913
155208,23
41790,34
198217,8134
187738,93
367307,8134
391769,8134
469761,4462
31718,4462
469763,4462
561309,6221
488148,27654
602106,6194
602106,27654
477401,27654
468714,27654
216428,5251
224691,6912
224742,6912
312563,6912
336273,34878
21980,486
21981,486
170181,527
254249,102
254249,1063
108265,5
108264,5
370370,38
83876,4721
26996,142
88605,352
329752,4
43079,570
22695,1001
444107,41506
231286,9565
192180,430
215125,22822
82854,435
121967,634
294257,634
351173,28172
297729,28172
253385,28172
253385,28173
129764,39
251724,18852
28464,19
582377,4
59940,1009
205088,10
173265,4819
173262,4819
173263,2778
173264,4819
301313,4819
207277,21967
267633,7496
106913,489
76699,4567
54003,4
351248,517
148463,384
99549,384
95814,3490
24353,116
243046,116
349479,14346
349479,35809
245763,14346
245763,35809
272158,5350
363846,384
373601,384
257290,384
89746,5381
431595,30391
24953,28
36004,765
26834,517
140845,335
85571,335
263234,1001
263234,23816
365155,37142
308915,1001
308915,76
467482,8
28712,540
41196,189
41826,6352
41827,2691
41825,6352
540396,6352
41828,264
152148,6214
391194,2691
116350,7466
276538,2691
263006,265
270850,265
270850,155
229250,265
137565,55
272408,8007
286882,24504
286882,1386
69754,253
117151,335
117149,335
224270,335
40805,265
41772,155
41773,265
41771,265
81098,108
397046,24945
460788,30091
27280,437
227476,8
75059,858
302496,597
310966,29916
363378,9068
342203,267
371849,155
338436,8
497889,8291
137556,55
75651,2843
73974,5
368183,203
503887,8063
299640,33631
299640,311
108217,311
178573,102
349754,26024
456400,26024
165818,6285
485770,3138
77025,7623
98832,16998
373937,34
75970,34
106917,489
564640,26991
532320,26991
298957,26991
589104,4
496506,4
91973,1803
87491,1803
323309,4
356170,28072
313470,10290
259622,12
462187,384
460940,384
387706,384
527916,27389
109047,62
560057,50209
73865,450
264366,491
213608,25470
244673,5022
265841,8760
106971,120
27698,1883
246425,120
169353,120
135859,120
158740,404
205515,10
389951,1714
285494,25490
285494,30159
108289,10907
108290,10907
563031,1070
143796,47
487123,47
21798,47
33777,47
248074,102
28074,98
73014,26
32941,396
102582,2691
32352,6438
193404,93
164492,2712
456839,93
340380,93
314837,93
314837,2712
364024,28607
509272,22
298225,25587
298183,22
355269,3218
328243,22
548758,111
504452,1189
504453,167
504451,28
560728,28
252554,28114
261258,28114
368336,4
76374,478
85670,247
85677,93
85671,93
85673,93
85669,93
48986,379
72384,8
148771,11489
28576,4611
22685,529
40314,1682
29046,650
33129,3133
33128,189
155307,18681
151684,1111
192679,377
531347,8439
531347,3490
389950,3490
408591,29194
466589,28696
26627,267
151831,270
109887,155
26594,8
525030,8835
47995,244
211197,734
145730,734
44185,206
30812,570
30811,540
245034,2883
254914,8923
254914,2883
453037,38136
336224,24537
272620,29672
116146,93
30071,8
525049,8835
46179,244
28701,540
148344,4
267700,9234
74155,33
146529,8
139056,4
29889,29
41070,41
25355,352
148173,38
28830,7468
28830,2283
234443,2456
558387,1243
149877,102
367763,964
528775,46706
528775,964
54419,3177
222303,46
117117,345
214304,22367
144762,335
144760,115
387888,115
144761,115
148229,2792
571168,2792
205175,24782
124452,171
242268,5085
155190,124
395719,38726
227317,24407
242270,793
242269,6261
568351,49182
180113,7162
215810,8845
84273,6760
102372,224
102373,224
102370,51
102371,224
102374,51
97275,51
199136,51
32307,5
24046,154
20987,335
62601,335
62602,335
157768,44
26471,8
27958,7383
141496,14121
141496,12824
286178,12824
572052,12824
375485,26024
478792,33010
43458,102
172612,102
160896,10
250853,21107
251104,3242
251104,21107
172368,102
32214,23
21606,23
325365,35902
189514,23992
188456,4
33944,74
419206,74
408350,74
175359,74
258458,2919
238277,267
211557,491
199036,3490
220742,5022
235425,26380
305362,32140
29057,12
137883,19288
305130,4
114053,2328
470036,8328
159330,253
233396,28
159332,28
159334,95
172561,22
172562,22
172563,22
458477,22
293897,22
147339,38
155865,244
240680,8845
240680,25522
252852,8845
26672,29
110428,11
26458,34
157046,34
173002,4304
25037,855
25656,855
367303,855
27435,491
230344,491
230344,3490
601662,102
601664,102
146980,384
570714,384
602365,384
117878,384
229913,3490
293712,3218
34527,3133
34529,189
32048,5
244334,4
244334,30397
280849,8987
235427,2943
108066,746
228877,153
228877,10072
133196,627
198215,627
139966,627
34553,189
217487,10732
500385,10732
265118,39
116724,404
105543,496
183225,496
62446,779
391230,127
128738,47
106845,489
185801,51
295962,51
289899,51
191710,51
440590,18852
469075,42145
554321,18852
171550,251
178019,327
105568,4539
90438,8931
74249,17039
90439,4554
96999,20
200844,20
103796,2054
104954,2054
103794,2054
91728,1052
199003,34
158058,2862
99323,4318
177400,1466
259883,22701
72401,6275
72401,7445
32981,8385
247327,26024
163668,847
91418,7930
552385,2368
273766,359
91415,359
91416,359
84762,206
22769,1001
369537,30928
25328,352
171014,65
26843,28
205551,859
111540,419
111539,65
276884,30253
79445,11145
85356,38
45937,93
420026,5350
563134,42092
281608,209
525446,34882
86187,538
106896,489
275921,38670
71630,264
360721,22
341751,22
70312,16
278493,8398
571250,44563
410685,7772
274173,51
274173,4653
96437,28
74431,28
229413,51
229413,28
357502,51
357502,28
229611,28
132456,28
39726,51
39726,28
96436,28
322005,28
167491,22702
140801,34
555302,7496
197473,5314
275784,3320
197487,5722
389380,7063
190380,772
309924,9715
26504,598
228555,4269
290189,8845
297770,8351
25155,12
109020,417
219705,18640
91604,115
111058,618
247395,618
345906,35902
345906,32624
449757,32624
103022,34
281535,34
107279,120
362287,120
467017,9499
306576,32340
52525,13288
86969,2691
327222,34230
474841,43701
144947,1917
95461,20
551801,4906
205974,15921
548761,15921
172403,102
106371,655
243901,253
106370,20
106372,20
42003,1270
34721,1270
78854,233
400085,233
25359,352
53190,4466
198530,171
27774,489
106911,489
170338,1102
485981,34
422182,34
422183,34
307933,28415
264288,491
222286,15921
98049,317
205835,77
209754,77
321046,4567
319531,34
116229,34
28754,34
202396,34
193448,34
116228,34
175830,34
114232,34
175828,34
25430,157
39477,10663
318064,33365
108351,93
297833,538
305287,5657
113480,5647
151820,335
401894,335
74572,10
433417,40019
125731,7542
89103,616
104813,155
331204,34571
351453,34627
107958,153
187362,17039
395465,8
200606,155
193848,8
297618,2956
308976,7772
43216,152
269665,34
72066,34
342374,30773
342374,22
87238,62
87240,351
389320,33274
334490,5268
341485,5268
371420,105
375782,37768
105556,15899
341730,47
88409,1322
88412,1603
88412,1322
88415,1322
31409,2355
51996,8722
195699,1906
195699,2627
107048,102
107047,120
147370,108
251544,9325
161798,188
67008,28
421944,28
70589,5768
70589,4653
199595,28
358407,9541
545162,102
252016,6123
252017,6123
375897,6123
178963,19288
68796,3133
106906,489
240794,384
445608,384
240793,384
406759,18852
285346,634
160291,95
40059,95
293950,36186
330883,87
296967,87
110625,1456
595896,1456
173438,112
511210,4
234636,9101
234637,9101
234638,1876
32051,7702
211474,12446
408742,9552
25558,26208
50047,8309
316045,33281
524033,4
216064,2456
568341,49182
462154,171
377365,1349
551218,1349
551218,47964
316079,33284
57876,28
70851,33
483860,35942
278349,964
108771,964
281677,964
39116,964
108769,964
550108,964
351048,964
251550,964
108768,964
108770,964
26440,8
141087,2669
516786,26185
109647,692
33613,964
294658,22
554950,22
458503,22
86942,34
106208,34
86941,34
86940,34
86939,34
109761,279
359847,3490
211278,8923
164842,3490
359290,3490
388021,1466
425587,4335
28287,489
69982,1753
69982,1831
456826,42359
456825,42359
205632,8753
73643,16
106972,120
249252,4
218521,5407
578983,5407
578983,1386
214504,13291
564776,6398
564777,6398
564779,6398
564780,6398
564782,6398
31596,39
31598,39
31600,39
31604,39
31607,39
90169,39
90171,39
90172,39
90174,39
90175,39
119952,123
25747,13
176119,858
294991,8193
416379,8193
425805,2157
472565,2157
495453,2157
460950,2157
279704,2157
279704,8193
406435,2157
443702,2157
482238,2157
389084,2157
573705,2157
493000,2157
570750,2157
527669,2157
226841,93
227207,93
251092,93
270606,93
266300,93
227206,93
102704,120
29454,120
306958,32319
171470,17757
542425,1243
156517,1244
72674,47
78872,47
27116,47
434793,21564
166155,21564
483466,5215
454433,74
489637,5215
489637,29065
560228,2378
538865,5215
20646,47
244591,47
34703,47
394865,3312
394864,3312
139161,253
103505,3922
153590,3922
587796,3922
587850,335
202178,335
202176,335
202180,335
145569,920
269890,920
153583,920
134419,920
269780,28
103506,28
587855,28
587853,28
587895,28
269782,28
587795,28
103507,28
587851,28
587798,28
269777,28
465998,8446
269781,12819
153591,95
256587,95
587861,95
186609,95
153692,95
587896,95
315879,95
23220,95
103504,95
156985,95
213787,95
153588,95
153589,95
153584,95
269891,95
103508,32781
269779,9466
153592,32781
475711,3290
143331,661
89051,20
228247,99
560767,34
90658,99
156976,22010
125937,1962
126010,1962
569686,1962
482110,1962
129347,1962
266102,29195
266102,5621
376352,29696
222060,17748
241020,8845
420705,4932
75035,3133
124171,102
461985,4
25847,59
40588,200
126476,200
292918,30336
292918,153
109649,11979
445355,11979
376609,11979
348589,11979
389716,11979
31464,2458
393779,51
262696,51
116133,562
122655,562
135674,1731
219167,1731
184306,4089
222304,4089
216424,5251
203876,22701
203876,24810
106932,489
113588,34
113592,34
113590,34
475875,5400
280573,39
151663,192
470644,384
499722,384
440055,384
560557,384
324471,30142
324471,4222
141958,21239
449705,2919
202665,661
97540,4554
97542,20
30874,6290
471008,40019
545003,40019
363379,9068
340574,491
340485,5022
524693,491
524693,46439
340484,5022
110855,5117
353335,304
504021,26
504025,26
76886,22
42949,52
236156,4
236156,30273
36648,2712
36647,2712
96716,15001
70424,15001
96718,15001
168604,404
251129,18822
269124,1549
70151,536
359159,41449
50795,3834
139810,2904
119970,584
174862,3491
301397,384
340763,384
480001,38360
447676,39800
68141,8820
68141,264
66339,8820
188140,8820
207108,634
497035,634
345140,35521
556546,752
26688,7854
232043,7496
419872,267
475619,10428
570751,18822
570752,18822
253800,17159
283913,17159
453616,10072
531366,8439
410267,32140
345737,34882
208815,18822
283914,18822
101048,38
117772,20
476667,520
31637,974
591833,33419
591833,39
235362,155
143810,1020
143810,270
158776,404
158775,404
270654,18852
396712,29487
270653,18852
163833,4
163833,2456
178291,4
109072,1531
109071,5392
42690,62
519871,405
74117,38
259739,4
285119,30571
166257,155
535503,6784
535503,155
535503,3218
25070,142
537780,4
378021,597
34459,597
73893,62
413526,30888
489714,30888
356451,51
356451,28
402348,42523
187723,384
89745,384
187722,384
158342,404
158341,404
118260,20
50068,51
50068,20
158268,5251
119458,6912
222649,6912
253434,17748
227480,17748
125547,517
81000,6015
89752,37
106941,489
417482,18021
164086,108
61152,3096
278298,21505
307643,27639
25406,8685
324622,3320
353201,3320
195447,3320
244507,2919
244728,1141
206084,24954
280895,30291
123795,335
244753,2456
249032,2456
425098,3320
112235,3320
168016,384
559584,3392
244729,6262
598542,3115
598166,45757
118782,6276
197287,8085
289627,5244
244730,127
253262,7310
244848,18218
403332,38392
244256,304
425097,33008
244505,22
118783,3320
244506,19017
323715,34027
251215,964
223297,25295
282571,18880
267369,29307
315395,33201
443313,33201
420914,34627
228035,8832
227525,2973
27576,8832
268730,2973
505419,51
505419,28
131904,4653
113196,4663
113196,264
150505,384
127174,10821
28896,1138
444682,491
531221,8439
527294,5022
358832,1425
92468,244
315611,26427
87388,2691
87389,2691
164325,12047
87390,5268
164326,5787
186123,2691
264361,491
264362,1562
373153,1562
373153,264
406561,10768
287094,7466
371982,30605
122961,4466
283799,24042
27387,10482
366564,8565
87190,3320
155539,3320
115405,4
269119,4554
269120,8931
269118,6290
203348,4539
76434,20
87090,9541
77950,22
530011,22
175080,22
27738,439
138736,102
235507,24982
94377,20
226436,1692
33379,1001
33379,7854
280022,9234
27049,265
574448,29198
186756,93
390585,93
186755,2712
395254,29696
126894,19277
158652,19277
27445,1349
130838,4680
130838,51
130837,1772
130842,51
155530,920
130839,417
130840,4653
94530,489
302703,31895
32927,1531
30427,500
516651,17812
125529,57
355375,404
70680,404
70680,6798
36076,16
249916,28030
150070,1199
150069,1199
88719,1902
88720,1199
150068,1199
151660,192
467329,192
86733,15009
261809,28803
283971,634
302157,26208
393012,18615
38457,601
337425,221
217922,4
217922,23584
41921,435
161569,435
35234,270
241352,9881
26346,22
116907,485
325291,34058
106632,352
408373,38662
410449,12031
164324,2691
42225,1749
42225,793
32661,1280
252861,19
265113,39
278566,18852
27701,41
34160,41
34172,41
147201,108
30194,5407
493634,15934
528763,3373
441051,17159
391577,93
199570,23816
322514,24881
253581,51
116069,4554
159408,4539
32467,20
108401,5
51582,115
488512,115
152282,964
277069,384
200667,491
263517,3490
244675,5022
61795,81
61796,81
353214,4
105391,1244
114726,9348
174398,22
414613,4561
104378,4561
176138,5522
220213,5522
253805,17159
101535,11
210645,34
40301,34
238873,34
459004,10290
237511,1746
229901,3490
248968,3091
476238,3091
174563,800
285129,30604
292695,31071
273564,8716
37858,2060
529733,5022
529733,30521
467917,5022
143794,4554
115355,8931
143795,8931
146883,8931
75646,20
448652,4539
427872,5251
306578,32342
456804,4
280392,23600
25748,19
211914,19
27282,19
221564,28739
560289,32140
204397,396
103274,37
21211,7629
114118,221
44276,1649
110570,284
469062,36884
469063,36884
94208,734
49487,789
94224,108
38462,108
230265,108
386063,1138
43644,265
226426,115
116922,20
265218,2183
172160,51
172160,28
40849,1244
88610,352
237321,29404
442358,221
314546,33013
73902,450
33124,189
330868,34516
117218,3
61093,133
214808,27372
269626,27372
60713,896
154678,34
154679,34
129411,34
503183,34
175185,34
147356,33
30794,540
146824,17414
548409,17414
170510,288
166935,352
28829,153
298979,108
82858,435
92614,115
506691,3249
46460,51
46460,248
261649,4
34531,189
166934,352
322195,18615
194734,8007
35682,59
282578,30391
343998,6369
343998,30391
22639,9165
24048,154
377155,154
85934,87
29059,455
29059,1573
287437,2456
93539,92
158724,92
158724,5
67991,676
87073,676
87069,676
208544,1315
208544,15934
482175,2157
222749,838
149556,265
149594,244
569239,38796
448857,22905
300800,29607
363789,29607
77561,485
77539,42
107927,92
318906,92
462522,4645
235672,28
89144,28
89145,28
89146,28
407338,28
89147,28
507249,28
181558,18852
235038,24042
181752,18852
181752,17899
585413,18852
70816,171
253155,2712
336011,634
279837,9215
279837,35809
544547,8
395457,8
356111,267
309644,155
321351,8
434266,22
497893,8291
410687,7772
506821,99
77529,99
514637,34
106367,234
370141,25846
370141,29097
275405,9287
221125,22910
366939,26380
80097,8919
130570,22
371022,31197
282533,10768
282534,10768
282534,264
266113,10768
36886,108
33724,2022
35224,1001
317020,37
58772,3491
88371,44
459939,42533
419931,28072
419931,22518
28274,3320
96009,553
96011,553
238463,553
93506,553
96010,553
281779,29307
294112,31197
341007,35491
341007,9325
286436,9325
339108,7466
395226,9325
162907,161
176737,2041
42986,2041
194697,16
299632,16
50045,8309
88463,28
178476,3082
154275,3082
242893,3082
83213,19309
22742,1001
264106,157
90343,270
92414,8
524885,8835
92415,244
156672,564
78850,153
326647,18967
326647,26427
482332,10094
459295,1001
24984,564
525753,564
156923,564
78002,11107
65061,46
155113,342
475626,37661
87143,384
87144,384
67087,384
340578,491
432884,491
133557,5461
109344,782
30238,12037
425011,858
43024,431
288991,105
288993,105
293553,105
255175,105
44721,51
44722,51
44723,51
44724,51
363754,51
363754,28
582714,51
582714,28
582715,51
582715,28
104783,8
375443,16755
216364,2456
240646,27320
362293,120
28650,102
370163,34
310538,34
303108,34
388263,34
301417,5268
375549,5640
330544,4269
435968,8351
246129,27714
155465,233
156957,233
155468,233
445335,233
155611,2368
104110,111
79074,4335
135102,4335
554693,5392
169684,520
104112,520
104113,38
104114,38
104109,4622
28526,3289
266044,4
446956,4
133729,11729
241463,30610
343522,4
88840,7638
198585,157
143892,103
198586,22
83364,22
206619,6060
286333,6060
102366,4642
219922,1001
410527,38213
422313,34
505601,8291
376323,34
598616,29082
465099,30091
470418,30091
451714,153
601912,47767
92022,26208
111652,32781
319169,4
394704,4
204948,473
50447,3491
107510,692
27287,335
143315,335
580158,335
143316,335
143318,335
584552,335
122755,18354
363764,34
154958,181
154955,181
512608,4
60283,105
42630,6488
276468,28946
242886,1001
242886,26953
336016,24298
107517,1342
516701,5768
205889,24464
571406,28
91861,152
107516,28
241490,28
117114,38
198927,102
369547,4
81799,384
47998,384
117071,384
175431,384
114998,384
81798,384
30182,5
283888,155
253271,51
88496,28
313180,1001
505057,1946
109533,253
111836,439
109035,2341
206616,1155
58690,1155
125247,1155
206617,32781
253677,18852
254148,18852
213010,3012
213012,3012
213013,3012
213014,3012
213011,3012
213015,3012
339956,28862
594018,4
94458,932
94458,153
285561,4318
26536,4318
110690,4318
72612,4318
177364,1466
159387,788
25052,788
86038,1001
91857,92
44630,92
91855,92
229194,24982
149612,5
149611,5
378095,517
136399,404
330223,404
302266,26024
302266,21847
159599,5251
224209,6912
119455,6912
414493,39834
294597,8351
434733,654
434732,7851
40874,2188
434731,7829
172388,102
280266,564
356929,4
104795,296
103735,682
37818,432
37818,103
34651,28
418180,38825
252227,27796
368688,267
465817,31952
408335,31952
98346,41
299992,39
400791,24883
107044,120
28784,40
151898,335
151897,115
149519,87
547190,35491
547190,42857
529204,46724
529204,42857
466813,42857
485497,38448
108121,16
27652,181
448632,31241
448632,42037
92438,16554
114604,11095
229665,4
34012,335
279015,10
26855,264
62375,10768
194692,267
173763,109
210319,155
229071,8
554016,8291
160661,127
160662,127
410880,304
287835,405
282821,30414
206610,3469
90275,28
48027,47
157904,2886
469280,16837
309618,6123
271747,26024
271747,21847
106903,489
106902,489
253158,2712
142455,902
176099,102
217045,24956
229360,24956
273274,87
88953,512
89142,16342
88952,782
108706,964
93523,553
28929,553
253205,917
136098,18852
251836,18852
585414,18852
66302,78
350136,29636
387472,38131
387472,29636
138798,253
482961,454
137281,900
24977,564
283331,564
137283,564
137282,405
137284,302
303647,3133
32367,3133
32366,189
86528,634
101210,2721
101211,335
117276,454
215063,51
165686,2721
528788,2721
528788,46566
101209,2721
251887,38
31679,34
76256,34
233442,26783
269705,26783
285546,10
158578,28
158577,51
158577,28
158581,51
158581,28
158579,28
158580,28
183727,28
274491,4304
75567,964
52052,964
78168,5
28531,285
94734,1126
111721,59
199312,24568
289600,24568
289601,24568
253084,5614
25688,7549
203006,24748
73109,46
76336,76
105829,229
94323,489
400255,3929
29627,46
247911,46
29625,127
259310,3872
180018,34
35962,157
49496,2691
49496,4384
327564,51
327564,7216
327564,28
267835,4653
226473,51
226473,7216
226473,28
324057,51
324057,7216
324057,28
426786,51
426786,7216
426786,28
277169,28
137957,51
137957,28
299615,51
299615,7216
299615,9596
338357,51
338357,7216
338357,28
40313,1682
109110,62
282796,93
224833,93
35176,296
31646,42
25499,155
176429,155
25505,155
265975,157
151317,2691
356070,157
356070,2691
470926,404
187509,3789
104658,2627
126084,404
104659,95
126085,95
211568,102
387983,384
586908,384
387984,384
373262,384
462213,18852
40866,1244
367749,4
430343,2792
33653,3
26017,58
32822,1022
62388,6
336642,26220
528509,51
576913,4
325065,4
578429,4
164509,14529
228103,171
180928,161
137405,603
468316,603
158572,51
228926,51
228926,7216
228926,28
355361,28
158565,51
38187,7216
38187,28
469412,18852
42971,964
32730,964
136401,964
325904,36428
325904,36578
517784,9234
120574,4
277721,30081
278274,30081
278274,5885
48999,4466
48999,13291
427994,221
272049,2744
252587,1210
108214,1210
228857,26448
313211,4
200652,13476
386629,28238
147182,3383
436879,225
436879,1905
168078,972
168078,973
367639,917
86790,17
242693,8923
231751,26568
395277,108
466695,17159
237469,2691
237469,25317
292269,12047
265722,8439
278220,7466
68008,28
