ver_id,id,type
202465,43509,artist
202465,29350,artist
202465,17932,artist
256696,14,artist
256696,62803,artist
402870,12592,artist
34148,12024,artist
150296,12024,artist
26309,14089,artist
26309,19980,artist
26309,12269,artist
120571,684,artist
466835,84992,artist
466835,105659,artist
416089,84992,artist
416089,105659,artist
478819,84992,artist
478819,105659,artist
283019,22936,artist
283019,62264,artist
283019,19822,artist
283019,98093,artist
283019,29340,artist
283019,14879,artist
283019,63040,artist
283019,98095,artist
283019,69244,artist
283019,46405,artist
283019,69769,artist
283019,43505,artist
283019,73895,artist
283019,83785,artist
283019,88060,artist
283019,69493,artist
283019,51815,artist
283019,22030,artist
283019,36622,artist
283019,69247,artist
283019,73261,artist
283019,48500,artist
283019,49787,artist
283019,46416,artist
283019,77251,artist
283019,70695,artist
283019,98092,artist
283019,70158,artist
283019,39248,artist
283019,19691,artist
283019,48601,artist
283019,64026,artist
283019,40373,artist
283019,93631,artist
283019,74782,artist
283019,98094,artist
283019,65896,artist
283019,98096,artist
283019,98097,artist
283019,86047,artist
283019,17932,artist
406372,32247,artist
142246,12282,artist
112101,12282,artist
209960,12282,artist
24483,11883,artist
248741,11883,artist
287907,80901,artist
287907,69238,artist
287907,12016,artist
287907,14792,artist
287907,16439,artist
287907,1533,artist
287907,10548,artist
287907,12495,artist
287907,2582,artist
467547,80901,artist
467547,69238,artist
467547,12016,artist
467547,14792,artist
467547,16439,artist
467547,1533,artist
467547,10548,artist
467547,12495,artist
467547,2582,artist
543663,80901,artist
543663,69238,artist
543663,12016,artist
543663,14792,artist
543663,16439,artist
543663,1533,artist
543663,10548,artist
543663,12495,artist
543663,2582,artist
202828,67672,artist
230771,67672,artist
230771,12993,artist
581804,61842,artist
581804,97761,artist
92059,12511,artist
94493,12511,artist
92479,12511,artist
99803,12511,artist
26741,11507,artist
28668,11507,artist
218393,11655,artist
218393,1533,artist
218393,21,artist
216725,11825,artist
600807,11825,artist
480112,102564,artist
480112,102563,artist
480112,102567,artist
447106,102564,artist
447106,102563,artist
447106,102567,artist
447107,102564,artist
447107,102563,artist
447107,102567,artist
479112,102564,artist
479112,102563,artist
479112,102567,artist
476645,102564,artist
476645,102563,artist
476645,102567,artist
498048,102564,artist
498048,102563,artist
498048,102567,artist
544194,102564,artist
544194,102563,artist
544194,102567,artist
475153,102564,artist
475153,102563,artist
475153,102567,artist
253250,11507,artist
281893,11507,artist
281002,4959,artist
277498,4959,artist
281237,70533,artist
371444,70533,artist
421726,70533,artist
247213,28355,artist
266510,28355,artist
335042,28355,artist
258084,70607,artist
99704,12019,artist
218394,11655,artist
218394,1533,artist
218394,21,artist
99705,12019,artist
243078,69434,artist
236401,69434,artist
248448,69434,artist
271955,70533,artist
389651,70533,artist
27634,12078,artist
27636,12078,artist
130585,6815,artist
130585,12078,artist
73879,12078,artist
256748,14590,artist
543673,70730,artist
316858,70730,artist
416012,18430,artist
164316,174,artist
265357,73194,artist
265357,68558,artist
420843,73194,artist
420843,68558,artist
575199,12130,artist
415535,11883,artist
416460,11883,artist
515964,12130,artist
293980,70730,artist
543672,70730,artist
316856,70730,artist
464451,88432,artist
444536,88432,artist
530039,88432,artist
469606,88432,artist
460990,88432,artist
389725,104097,artist
581893,104097,artist
287204,11825,artist
47561,11825,artist
207521,11888,artist
331860,11888,artist
456326,91909,artist
436064,91909,artist
471386,91909,artist
564022,91909,artist
245147,29142,artist
245147,9798,artist
22379,11997,artist
391103,70533,artist
459944,70533,artist
422864,70533,artist
286248,11901,artist
602805,11901,artist
571116,11901,artist
48073,12017,artist
133106,12017,artist
129779,12018,artist
129779,12017,artist
506131,12495,artist
188677,19411,artist
188677,29808,artist
188677,63187,artist
188677,17923,artist
188677,49382,artist
188677,60218,artist
188677,39248,artist
176511,49931,artist
176511,19411,artist
176511,29808,artist
176511,66266,artist
176511,63187,artist
176511,17923,artist
176511,49382,artist
176511,60218,artist
176511,39248,artist
176511,17932,artist
195445,19411,artist
195445,60218,artist
209005,19411,artist
209005,29808,artist
209005,63187,artist
209005,17923,artist
209005,49382,artist
209005,60218,artist
209005,39248,artist
180641,19411,artist
180641,29808,artist
180641,63187,artist
180641,17923,artist
180641,49382,artist
180641,60218,artist
180641,39248,artist
262941,76681,artist
262941,62716,artist
87812,1038,artist
140013,42276,artist
140013,11507,artist
140013,18567,artist
140013,44020,artist
140013,25412,artist
140013,42868,artist
111881,11507,artist
111881,25412,artist
490118,77466,artist
523301,117118,artist
576315,77570,artist
576315,77466,artist
406292,50716,artist
406292,60219,artist
236663,29142,artist
236663,9798,artist
246013,21070,artist
246013,12402,artist
362050,92582,artist
362050,92581,artist
362050,104352,artist
525732,97506,artist
570892,97506,artist
570346,97506,artist
52436,12018,artist
28178,27727,artist
464026,56546,artist
562631,62819,artist
513281,62819,artist
513350,62819,artist
184251,34863,artist
520810,12016,artist
520810,100254,artist
537159,12016,artist
520988,12016,artist
520988,100254,artist
362046,92582,artist
362046,92581,artist
362046,104352,artist
522426,12692,artist
522426,94497,artist
370119,12692,artist
370119,94497,artist
524566,39040,artist
524566,113980,artist
524566,114786,artist
524566,113981,artist
530442,39040,artist
530442,113980,artist
530442,114786,artist
530442,113981,artist
530420,39040,artist
530420,113980,artist
530420,114786,artist
530420,113981,artist
530441,39040,artist
530441,113980,artist
530441,114786,artist
530441,113981,artist
530421,39040,artist
530421,113980,artist
530421,114786,artist
530421,113981,artist
530440,39040,artist
530440,113980,artist
530440,114786,artist
530440,113981,artist
530423,39040,artist
530423,113980,artist
530423,114786,artist
530423,113981,artist
530439,39040,artist
530439,113980,artist
530439,114786,artist
530439,113981,artist
530424,39040,artist
530424,113980,artist
530424,114786,artist
530424,113981,artist
530438,39040,artist
530438,113980,artist
530438,114786,artist
530438,113981,artist
530422,39040,artist
530422,113980,artist
530422,114786,artist
530422,113981,artist
530437,39040,artist
530437,113980,artist
530437,114786,artist
530437,113981,artist
527221,17057,artist
248999,17057,artist
591108,71,artist
246858,69434,artist
251136,69434,artist
134162,41664,artist
134162,41723,artist
211376,41664,artist
211376,41723,artist
287909,80901,artist
287909,69238,artist
287909,12016,artist
287909,14792,artist
287909,16439,artist
287909,10548,artist
287909,12495,artist
287909,2582,artist
467548,80901,artist
467548,69238,artist
467548,12016,artist
467548,14792,artist
467548,16439,artist
467548,10548,artist
467548,12495,artist
467548,2582,artist
543662,80901,artist
543662,69238,artist
543662,12016,artist
543662,14792,artist
543662,16439,artist
543662,10548,artist
543662,12495,artist
543662,2582,artist
23319,14348,artist
23319,28164,artist
23319,11883,artist
23318,14348,artist
23318,11883,artist
23318,28164,artist
36459,2954,artist
397032,11507,artist
502652,11507,artist
428453,11507,artist
569229,11507,artist
567716,11507,artist
101860,12369,artist
101860,14937,artist
101860,12370,artist
101860,13426,artist
101860,16295,artist
101860,2582,artist
231555,78030,artist
231555,75642,artist
231555,14879,artist
231555,21426,artist
231555,89693,artist
231555,36622,artist
231555,98290,artist
231555,72941,artist
231555,32829,artist
231555,41638,artist
231555,15291,artist
231555,39248,artist
231555,77254,artist
231555,43509,artist
231555,17932,artist
365519,94497,artist
430192,94497,artist
434765,73614,artist
170391,9731,artist
559722,9731,artist
26576,11825,artist
26557,11825,artist
31104,11825,artist
28555,7606,artist
175099,7606,artist
43719,7606,artist
582295,7606,artist
362047,92582,artist
362047,92581,artist
362047,104352,artist
362053,92582,artist
362053,92581,artist
362053,104352,artist
37218,24858,artist
90465,24858,artist
97516,24858,artist
451109,12107,artist
451109,38196,artist
306952,12107,artist
298861,12107,artist
298861,38196,artist
296614,12107,artist
296614,38196,artist
327771,12519,artist
327771,11886,artist
327771,908,artist
327771,20387,artist
178582,12213,artist
253204,12213,artist
282069,12213,artist
451970,12213,artist
296392,12213,artist
21206,74,artist
25952,74,artist
28132,74,artist
68565,11827,artist
362048,92582,artist
362048,92581,artist
362048,104352,artist
48502,11886,artist
595563,2954,artist
159452,12171,artist
25680,13948,artist
25680,14699,artist
25680,15020,artist
25680,14947,artist
25680,14953,artist
25680,13452,artist
25680,12502,artist
25680,5318,artist
25680,12090,artist
25680,14705,artist
25680,28164,artist
25680,11883,artist
25680,14691,artist
23321,13948,artist
23321,14699,artist
23321,15020,artist
23321,14947,artist
23321,14953,artist
23321,13452,artist
23321,12502,artist
23321,5318,artist
23321,12090,artist
23321,14705,artist
23321,11883,artist
23321,28164,artist
23321,14691,artist
23320,13948,artist
23320,15020,artist
23320,14947,artist
403117,38447,artist
403117,11866,artist
520184,38447,artist
520184,11866,artist
383707,38447,artist
383707,11866,artist
415994,28355,artist
447230,28355,artist
450510,28355,artist
581894,28355,artist
244058,11854,artist
265036,11854,artist
357816,68633,artist
357816,69062,artist
229343,18345,artist
229343,78030,artist
229343,75642,artist
229343,98288,artist
229343,67029,artist
229343,60135,artist
229343,87333,artist
229343,51815,artist
229343,36622,artist
229343,49383,artist
229343,98287,artist
229343,15291,artist
229343,39248,artist
229343,98289,artist
229343,29809,artist
537721,11902,artist
283943,11902,artist
292165,11902,artist
430687,88432,artist
35442,29341,artist
35442,12442,artist
35442,14049,artist
35442,36621,artist
35442,16439,artist
35442,14792,artist
35442,14825,artist
35442,15712,artist
35442,12090,artist
35442,14960,artist
35442,15517,artist
35442,4385,artist
35442,16437,artist
35442,14691,artist
82856,16437,artist
29386,16437,artist
60205,16437,artist
99192,16437,artist
29475,2954,artist
113690,49771,artist
287892,12495,artist
467541,12495,artist
211752,11883,artist
544181,11883,artist
20958,11825,artist
472513,40597,artist
477288,40597,artist
196041,11933,artist
29748,11933,artist
80317,6815,artist
308480,6815,artist
357853,6815,artist
158084,6815,artist
588349,6815,artist
522956,6815,artist
537685,6815,artist
238525,6815,artist
422708,40597,artist
487591,40597,artist
41781,1006,artist
27079,1006,artist
201965,1006,artist
448445,70533,artist
478345,70533,artist
479702,70533,artist
485554,70533,artist
309948,6815,artist
338633,6815,artist
21701,74,artist
27896,2247,artist
27896,16480,artist
27896,6815,artist
27896,844,artist
23811,28222,artist
163609,28222,artist
337535,70631,artist
337650,70631,artist
487820,101567,artist
530585,101567,artist
24514,13948,artist
24514,14947,artist
23323,13948,artist
23323,14937,artist
23323,14699,artist
23323,15020,artist
23323,14947,artist
23323,14953,artist
23323,13452,artist
23323,12502,artist
23323,5318,artist
23323,12090,artist
23323,14705,artist
23323,11883,artist
23323,28164,artist
23323,14691,artist
23322,13948,artist
23322,14947,artist
87813,1038,artist
20640,2954,artist
597225,76972,artist
467549,76972,artist
570401,76972,artist
348535,60376,artist
348535,73773,artist
348535,31001,artist
160241,71,artist
216318,71,artist
362049,92582,artist
362049,92581,artist
362049,104352,artist
329024,11507,artist
329025,11507,artist
188844,29142,artist
224750,29142,artist
223666,29142,artist
449899,81097,artist
282854,18995,artist
284923,18995,artist
23812,28222,artist
507933,28222,artist
163398,28222,artist
30233,2954,artist
30233,12596,artist
564946,103128,artist
529795,103128,artist
550039,103128,artist
528880,103128,artist
26408,2954,artist
54985,12474,artist
170821,12383,artist
425242,99270,artist
519745,99270,artist
537162,99725,artist
537162,80355,artist
537162,76972,artist
537162,98039,artist
31943,1006,artist
31943,11872,artist
137797,1006,artist
137797,11872,artist
201966,1006,artist
201966,11872,artist
467054,11507,artist
480899,11507,artist
497457,11507,artist
495253,11507,artist
317050,14551,artist
397614,14551,artist
274176,28355,artist
272001,28355,artist
274175,28355,artist
132292,11827,artist
540983,119957,artist
540983,31001,artist
570109,119957,artist
570109,31001,artist
373758,11825,artist
54529,24858,artist
100534,24858,artist
97509,24858,artist
98952,24858,artist
532116,68355,artist
424171,68355,artist
585592,68355,artist
549430,68355,artist
585490,68355,artist
577242,68355,artist
451742,68355,artist
522797,68355,artist
480552,14551,artist
239699,24840,artist
239699,29808,artist
239699,69769,artist
239699,69770,artist
239699,89693,artist
239699,98294,artist
239699,98293,artist
239699,24266,artist
239699,36622,artist
239699,37721,artist
239699,69246,artist
239699,15935,artist
239699,77251,artist
239699,19549,artist
239699,57810,artist
239699,39248,artist
239699,77254,artist
239699,29809,artist
239699,49280,artist
25694,12171,artist
30683,12017,artist
26618,11883,artist
79383,11883,artist
48396,11883,artist
34437,11883,artist
337533,70533,artist
372359,70533,artist
218690,62596,artist
213956,62596,artist
213957,62596,artist
182422,39437,artist
239806,19411,artist
41106,71,artist
41106,140,artist
228453,68120,artist
408331,68120,artist
468160,70533,artist
562781,70533,artist
272870,19822,artist
272870,30958,artist
272870,29340,artist
272870,63040,artist
272870,78031,artist
272870,62144,artist
272870,98095,artist
272870,83785,artist
272870,87333,artist
272870,69493,artist
272870,69247,artist
272870,66922,artist
272870,17923,artist
272870,32829,artist
272870,19549,artist
272870,40347,artist
272870,98310,artist
272870,71164,artist
272870,98295,artist
272870,98094,artist
272870,80021,artist
272870,65896,artist
272870,98096,artist
272870,98097,artist
272870,56874,artist
29626,12098,artist
35163,12098,artist
35175,12098,artist
395315,64026,artist
395315,25205,artist
69568,21070,artist
69568,37675,artist
395933,101838,artist
395933,81815,artist
49418,86,artist
26399,2954,artist
76613,2954,artist
316145,14551,artist
480549,14551,artist
480549,31514,artist
468159,70533,artist
561677,70533,artist
263996,76681,artist
263996,62716,artist
320466,38292,artist
267780,77485,artist
267780,70730,artist
267780,39902,artist
295680,70533,artist
370659,70533,artist
523890,70533,artist
523890,12547,artist
392806,70533,artist
100788,12782,artist
532117,68355,artist
424170,68355,artist
585590,68355,artist
549431,68355,artist
585488,68355,artist
577243,68355,artist
451741,68355,artist
522798,68355,artist
331143,97061,artist
331143,28618,artist
331143,97062,artist
331143,97063,artist
330273,70533,artist
372357,70533,artist
434701,64844,artist
440211,68558,artist
440211,88212,artist
371883,70533,artist
448048,70533,artist
352886,74981,artist
26003,71,artist
332827,11507,artist
32613,25747,artist
32613,12317,artist
85606,6815,artist
27601,6815,artist
85492,29142,artist
472532,97837,artist
397326,39226,artist
439956,29142,artist
439956,14650,artist
482377,29142,artist
482377,14650,artist
316149,14551,artist
397611,14551,artist
401472,14551,artist
463500,88432,artist
486266,88432,artist
164726,27841,artist
164726,44789,artist
164726,44786,artist
164726,44792,artist
164726,31514,artist
164726,44787,artist
164726,44788,artist
164726,44790,artist
164726,51078,artist
164726,44794,artist
441440,75116,artist
71167,17728,artist
71167,11797,artist
23931,1006,artist
25111,1006,artist
25111,11872,artist
465243,1006,artist
27085,1006,artist
201963,1006,artist
235257,22936,artist
235257,59605,artist
235257,78030,artist
235257,29339,artist
235257,42874,artist
235257,18700,artist
235257,98099,artist
235257,14659,artist
235257,37721,artist
235257,51545,artist
235257,84023,artist
235257,46416,artist
235257,41638,artist
235257,15291,artist
235257,64026,artist
235257,77254,artist
235257,43509,artist
235257,17932,artist
235257,49280,artist
265360,73194,artist
265360,68558,artist
420844,73194,artist
420844,68558,artist
498051,104989,artist
498051,119673,artist
498051,103553,artist
498051,119674,artist
451721,97588,artist
596230,49275,artist
309030,32201,artist
250058,32201,artist
350165,65224,artist
372379,11507,artist
312158,60188,artist
25764,29341,artist
25764,12442,artist
25764,14049,artist
25764,36621,artist
25764,16439,artist
25764,14792,artist
25764,14825,artist
25764,15712,artist
25764,12090,artist
25764,14960,artist
25764,15517,artist
25764,4385,artist
25764,16437,artist
25764,14691,artist
82853,16437,artist
29387,16437,artist
101333,16437,artist
60206,16437,artist
323144,24841,artist
435489,88840,artist
435489,88839,artist
339764,88840,artist
339764,88839,artist
370186,88840,artist
370186,88839,artist
20649,21070,artist
20649,12402,artist
24747,35043,artist
24747,11989,artist
24747,12436,artist
29194,11886,artist
81581,11886,artist
39773,11886,artist
418555,77570,artist
418555,59283,artist
427124,77570,artist
427124,122536,artist
427124,59283,artist
189952,50243,artist
27619,12158,artist
27619,23656,artist
27619,6815,artist
214894,6815,artist
78247,6815,artist
202907,12158,artist
202907,23656,artist
202907,6815,artist
159491,12158,artist
159491,23656,artist
159491,6815,artist
386027,82878,artist
380616,82878,artist
532114,68355,artist
424169,68355,artist
585591,68355,artist
549429,68355,artist
585486,68355,artist
577241,68355,artist
451743,68355,artist
48078,7483,artist
48078,17928,artist
435410,98928,artist
48562,12018,artist
48562,12017,artist
133109,12018,artist
133109,12017,artist
27139,12017,artist
464496,65224,artist
397871,12199,artist
397871,58857,artist
397871,69654,artist
29618,12007,artist
173220,12007,artist
173220,403,artist
50941,12007,artist
82617,11886,artist
298310,12692,artist
256758,12692,artist
285934,12692,artist
260296,12692,artist
188843,29142,artist
224751,29142,artist
221974,29142,artist
474333,11854,artist
590424,11854,artist
208078,12693,artist
214168,59144,artist
214168,12693,artist
197851,59144,artist
197851,12693,artist
565465,59144,artist
565465,12693,artist
214534,59144,artist
214534,12693,artist
25742,30957,artist
25742,16397,artist
25742,25108,artist
25742,14049,artist
25742,12370,artist
25742,14202,artist
25742,12090,artist
25742,14960,artist
25742,12316,artist
25742,11883,artist
25742,14691,artist
82611,11883,artist
29388,11883,artist
60207,11883,artist
456085,64844,artist
595465,64844,artist
488474,64844,artist
500175,64844,artist
28121,12282,artist
71894,12282,artist
493163,124265,artist
538608,124265,artist
562617,124265,artist
523284,124265,artist
516478,124265,artist
529334,124265,artist
498999,12438,artist
498999,84023,artist
498999,29809,artist
498999,98096,artist
389724,104097,artist
581892,104097,artist
27052,6815,artist
352919,6815,artist
51436,6815,artist
27055,6815,artist
170279,50243,artist
48074,12017,artist
38220,11883,artist
34396,11883,artist
553397,14057,artist
553602,14057,artist
580404,71478,artist
580153,71478,artist
567512,71478,artist
562718,71478,artist
396649,9731,artist
563755,9731,artist
225390,60933,artist
307026,11866,artist
482770,11866,artist
28175,27727,artist
337534,70533,artist
372358,70533,artist
178343,39262,artist
349275,39262,artist
315849,14551,artist
448596,14551,artist
480550,14551,artist
30682,12017,artist
490604,14057,artist
573560,14057,artist
516997,14057,artist
538664,14057,artist
483265,70533,artist
562782,70533,artist
412996,64844,artist
374994,11898,artist
27466,11798,artist
339671,43873,artist
163791,74,artist
99676,29341,artist
99676,12065,artist
581771,29142,artist
581771,14650,artist
334272,29142,artist
334272,14650,artist
388092,29142,artist
388092,14650,artist
441034,11883,artist
170280,50243,artist
270264,74,artist
449602,43873,artist
256704,14057,artist
256705,14057,artist
27152,962,artist
28237,962,artist
434704,64844,artist
570415,100759,artist
570415,24858,artist
570415,114952,artist
570415,101219,artist
21662,11825,artist
444264,60452,artist
515349,60452,artist
28177,2954,artist
26035,11798,artist
543675,70730,artist
327055,70730,artist
257206,74,artist
308575,100131,artist
329542,74,artist
238167,74,artist
425280,43873,artist
226210,12692,artist
321910,11902,artist
40300,35026,artist
40300,12782,artist
543674,70730,artist
327054,70730,artist
330710,70730,artist
354190,70730,artist
568490,65224,artist
31432,2886,artist
31432,12692,artist
456961,4959,artist
27617,6815,artist
440184,6815,artist
83814,6815,artist
27080,6815,artist
453957,89604,artist
309467,90846,artist
309467,12438,artist
309467,69305,artist
309467,29339,artist
309467,29340,artist
309467,98296,artist
309467,98214,artist
309467,82089,artist
309467,75483,artist
309467,73444,artist
309467,73895,artist
309467,82638,artist
309467,87333,artist
309467,22030,artist
309467,61091,artist
309467,37721,artist
309467,52058,artist
309467,98313,artist
309467,84023,artist
309467,46416,artist
309467,98311,artist
309467,14882,artist
309467,86151,artist
309467,40347,artist
309467,93631,artist
309467,75062,artist
309467,98312,artist
309467,90845,artist
309467,98094,artist
309467,77254,artist
309467,59820,artist
309467,29809,artist
309467,98314,artist
309467,65896,artist
309467,43162,artist
309467,98096,artist
242508,46405,artist
242508,63187,artist
242508,87333,artist
242508,46039,artist
242508,98099,artist
242508,69493,artist
242508,15935,artist
242508,72941,artist
242508,39678,artist
242508,19549,artist
242508,77254,artist
242508,14443,artist
242508,17932,artist
242508,49280,artist
254069,12484,artist
29130,12383,artist
39951,12383,artist
218375,11888,artist
218375,63350,artist
350534,63350,artist
350534,11888,artist
441402,11888,artist
441402,63350,artist
512404,51255,artist
511180,51255,artist
422917,11825,artist
357406,11825,artist
465216,11825,artist
520814,62528,artist
520814,100254,artist
520814,89045,artist
542396,62528,artist
542396,100254,artist
542396,89045,artist
520989,62528,artist
520989,100254,artist
520989,89045,artist
565269,62528,artist
565269,100254,artist
565269,89045,artist
99198,6815,artist
520071,6815,artist
520045,6815,artist
350242,6815,artist
268544,6815,artist
125481,6815,artist
182784,6815,artist
261826,6815,artist
154231,38447,artist
331615,38447,artist
332716,11898,artist
510907,89849,artist
282161,73194,artist
282161,68558,artist
420845,73194,artist
420845,68558,artist
412606,12383,artist
559493,115889,artist
559493,119958,artist
559493,118807,artist
559493,73773,artist
559493,31001,artist
559493,53111,artist
531729,115889,artist
531729,119958,artist
531729,118807,artist
531729,73773,artist
531729,31001,artist
531729,53111,artist
128247,34863,artist
238129,29339,artist
238129,21426,artist
238129,65000,artist
238129,69770,artist
238129,89693,artist
238129,18700,artist
238129,14272,artist
238129,98099,artist
238129,36622,artist
238129,37721,artist
238129,84023,artist
238129,15935,artist
238129,46416,artist
238129,77251,artist
238129,32829,artist
238129,57810,artist
238129,14349,artist
238129,59820,artist
238129,29809,artist
238129,49280,artist
205452,14650,artist
205452,107073,artist
205452,38447,artist
504966,85335,artist
563279,102328,artist
186528,74,artist
149542,74,artist
150911,74,artist
234457,74,artist
158378,74,artist
162079,74,artist
149168,74,artist
200550,74,artist
491521,53716,artist
491680,53716,artist
472533,97837,artist
94871,28351,artist
189950,50243,artist
454028,88432,artist
366280,77485,artist
366280,70730,artist
239365,74,artist
131627,74,artist
117396,74,artist
131625,74,artist
131624,74,artist
131626,74,artist
324604,13431,artist
324604,90954,artist
324604,11990,artist
322167,60376,artist
322167,73773,artist
322167,31001,artist
25719,16397,artist
25719,11991,artist
25719,29341,artist
25719,16454,artist
25719,12442,artist
25719,14937,artist
25719,12013,artist
25719,15935,artist
25719,26587,artist
25719,12495,artist
25719,11883,artist
25719,14691,artist
82609,16397,artist
29389,16397,artist
60208,16397,artist
48075,12017,artist
409023,101051,artist
112523,34863,artist
100041,12171,artist
373660,75116,artist
245052,12886,artist
245052,39783,artist
80860,34978,artist
31749,34978,artist
151486,34978,artist
86155,34978,artist
209814,75642,artist
209814,60135,artist
209814,29808,artist
209814,46405,artist
209814,89693,artist
209814,95117,artist
209814,37721,artist
209814,51545,artist
209814,46353,artist
209814,77251,artist
209814,32829,artist
209814,49382,artist
209814,14106,artist
209814,64026,artist
209814,77254,artist
209814,29809,artist
231594,98315,artist
447573,11507,artist
447573,77271,artist
447573,11898,artist
27643,6815,artist
73872,6815,artist
182787,6815,artist
201558,6815,artist
153689,6815,artist
162210,71,artist
264864,80452,artist
264864,80449,artist
264864,80453,artist
264864,80450,artist
264864,80448,artist
264864,80451,artist
264864,71089,artist
185604,28450,artist
201629,28450,artist
185130,28450,artist
217652,28450,artist
216235,28450,artist
234249,29343,artist
234249,14596,artist
234249,14586,artist
234249,7483,artist
234249,37864,artist
234249,24858,artist
43634,29343,artist
43634,14596,artist
43634,14586,artist
43634,7483,artist
43634,37864,artist
43634,24858,artist
228753,29343,artist
228753,14596,artist
228753,14586,artist
228753,7483,artist
228753,37864,artist
228753,24858,artist
43645,29343,artist
43645,14596,artist
43645,14586,artist
43645,7483,artist
43645,37864,artist
43645,24858,artist
77557,29343,artist
77557,14596,artist
77557,14586,artist
77557,7483,artist
77557,37864,artist
77557,24858,artist
409807,81296,artist
483526,81296,artist
485472,81296,artist
437759,81296,artist
420043,81296,artist
216447,58973,artist
155597,58973,artist
170800,14611,artist
454027,88432,artist
222762,12010,artist
284429,12010,artist
283353,12019,artist
277249,12019,artist
355372,12019,artist
74749,6815,artist
114800,6815,artist
582451,6815,artist
568853,3,artist
494152,98224,artist
494152,77466,artist
494152,21002,artist
374518,98224,artist
374518,77466,artist
374518,21002,artist
246403,11888,artist
441404,11888,artist
60131,13327,artist
60131,15161,artist
23814,28222,artist
507934,28222,artist
163610,28222,artist
526364,90807,artist
48530,12017,artist
185140,63787,artist
185140,38917,artist
185140,63785,artist
185140,38138,artist
185140,12540,artist
185611,63787,artist
185611,38917,artist
185611,63785,artist
185611,38138,artist
185611,12540,artist
266900,63787,artist
266900,38917,artist
266900,63785,artist
266900,38138,artist
266900,12540,artist
253209,29291,artist
299247,29291,artist
292720,29291,artist
48564,12017,artist
27048,12107,artist
529404,41570,artist
531475,41570,artist
359767,46945,artist
467062,12484,artist
572620,71164,artist
148271,14611,artist
45518,14611,artist
78670,14611,artist
367232,12484,artist
569371,12484,artist
75696,74,artist
102199,74,artist
254588,11507,artist
264459,11507,artist
253816,11507,artist
359990,44789,artist
359990,14650,artist
397872,12199,artist
397872,58857,artist
397872,69654,artist
282049,29291,artist
299248,29291,artist
271945,29291,artist
503325,12484,artist
222243,11825,artist
230770,71958,artist
26001,6548,artist
26001,71,artist
26001,140,artist
205283,13024,artist
27114,6815,artist
27114,13504,artist
157901,6815,artist
128252,17055,artist
128252,12193,artist
482684,72732,artist
482684,51039,artist
589328,72732,artist
589328,51039,artist
586332,72732,artist
586332,51039,artist
218159,11827,artist
204428,11827,artist
127228,11827,artist
199016,1086,artist
199016,11507,artist
448047,39040,artist
448047,113980,artist
448047,114786,artist
448047,114320,artist
448047,113981,artist
530415,39040,artist
530415,113980,artist
530415,114786,artist
530415,114320,artist
530415,113981,artist
530414,39040,artist
530414,113980,artist
530414,114786,artist
530414,114320,artist
530414,113981,artist
530417,39040,artist
530417,113980,artist
530417,114786,artist
530417,114320,artist
530417,113981,artist
530419,39040,artist
530419,113980,artist
530419,114786,artist
530419,114320,artist
530419,113981,artist
530416,39040,artist
530416,113980,artist
530416,114786,artist
530416,114320,artist
530416,113981,artist
430209,62819,artist
282163,73194,artist
282163,68558,artist
420846,73194,artist
420846,68558,artist
26405,12596,artist
189954,50243,artist
254532,11507,artist
291866,11507,artist
129756,50243,artist
175518,31981,artist
165679,50243,artist
287894,16439,artist
467546,16439,artist
26016,11857,artist
26016,2652,artist
26831,11507,artist
65605,11507,artist
26833,11507,artist
450655,84289,artist
254341,84289,artist
575197,12282,artist
73642,12282,artist
74010,12282,artist
525004,121729,artist
479473,121729,artist
48563,12017,artist
459698,97474,artist
27630,13383,artist
27630,12425,artist
408428,25205,artist
182745,11507,artist
194750,11507,artist
182941,11507,artist
32167,24805,artist
32167,20954,artist
32167,12534,artist
32167,24858,artist
128850,50716,artist
185905,11507,artist
125322,1164,artist
516089,27926,artist
516089,63593,artist
549219,70533,artist
398281,70533,artist
398628,70533,artist
398629,70533,artist
398630,70533,artist
189955,50243,artist
42589,11798,artist
23815,28222,artist
163399,28222,artist
42465,18700,artist
456542,67459,artist
370613,11507,artist
370613,62217,artist
501657,51033,artist
506754,51033,artist
508510,51033,artist
548042,51033,artist
303562,89641,artist
303562,84185,artist
359991,44789,artist
359991,14650,artist
356468,12016,artist
30634,11857,artist
542950,122536,artist
542950,95939,artist
511635,122536,artist
321337,75342,artist
29349,11857,artist
29349,11872,artist
467662,89700,artist
35104,14937,artist
248220,11888,artist
350533,11888,artist
331859,11888,artist
31944,1006,artist
31944,11872,artist
217938,1006,artist
217938,11872,artist
61833,1006,artist
61834,1006,artist
355716,1006,artist
406636,80271,artist
406636,81782,artist
427751,74074,artist
427751,14057,artist
568757,12130,artist
48531,12017,artist
368286,60376,artist
368286,73773,artist
368286,31001,artist
472534,97837,artist
355186,6651,artist
355186,62803,artist
60132,13327,artist
60132,15161,artist
330688,11507,artist
330688,77271,artist
531207,105971,artist
473616,103476,artist
281363,11827,artist
281363,4959,artist
281381,11827,artist
281381,4959,artist
281379,11827,artist
281379,4959,artist
281382,11827,artist
281382,4959,artist
281383,6206,artist
281383,11827,artist
281383,4959,artist
281384,11827,artist
281384,4959,artist
281380,11827,artist
281380,4959,artist
577120,83627,artist
534289,83627,artist
262207,11883,artist
442848,11507,artist
533854,11507,artist
442847,11507,artist
397876,12199,artist
