bg_id,id
223931,134674
223931,124001
304285,129622
40270,8817
61487,316238
61487,88253
1829,181
123607,350079
123607,67928
195043,227110
264198,1634
5206,29026
283317,180263
148951,286447
248158,358588
248158,308329
248158,283211
248158,304728
248158,280986
40209,3202
34297,287658
3800,156566
119,29308
195571,129437
26457,325348
26457,68
24773,281152
123499,195503
10093,41863
10093,98
178054,141517
168609,341325
268620,197551
271319,117959
271319,149975
929,1814
14254,150
1544,163
6351,175088
88827,551
149951,320459
149951,249421
149951,196496
123570,300329
123570,246228
147253,259298
73369,192458
73369,154203
73369,143105
205046,299607
205046,316343
254,32005
163805,322467
200853,353152
200853,284435
200853,309105
8098,274651
8098,313352
8098,155577
8098,104769
8098,21015
8098,56294
8098,144468
494,459
21133,326767
221769,97915
175307,129622
1198,356667
1198,34583
1198,128290
1198,168390
1198,324784
249746,91312
29937,172996
208895,319593
208895,37371
38545,153498
38545,110245
38545,26151
142079,123096
172996,319966
172996,29937
259298,147253
138649,91536
223215,342021
139771,240143
139771,103885
171726,256999
107255,1159
206940,822
252446,122515
136280,351155
206915,170587
206915,236217
297985,760
297985,372
98,10093
98,123185
98,35052
98,41863
171011,21632
361,204599
287938,223953
122842,270408
160902,91536
112138,256940
19622,14821
38713,1353
123239,20100
300442,255708
70,261424
277659,134253
268201,348406
104955,19600
211716,332686
2808,10156
15511,322564
254192,199042
169611,129622
275913,144592
4636,249670
3097,334353
46396,16986
270109,18100
270109,153625
270109,491
310448,147009
41010,822
155255,256960
4396,192074
238393,21241
35503,12
1887,184151
124172,16992
24742,160964
235375,2610
235375,5795
27627,274690
27627,273976
27627,714
38765,255659
57660,1353
142961,215341
142961,53953
259081,143884
295564,3284
163370,822
267271,58421
146418,397
268586,432
3931,174785
125752,349703
297486,161885
66588,20100
241590,297006
241590,303994
241590,340722
241590,354031
284584,73439
168998,91536
302098,239188
85005,340030
67877,250834
67877,225062
67877,142271
811,183233
811,237792
195528,146886
192945,143515
129459,346597
129459,6050
245931,280812
21551,11057
21551,1444
274841,343028
16267,260799
16267,2842
73,2570
232,135281
253618,207830
49,41239
28259,279348
260300,354342
31105,191300
31105,28060
23679,15086
1219,274205
1219,130601
1219,1218
1219,8985
1219,437
1219,176193
1219,1217
1219,130600
1219,264968
128667,3955
179303,147020
36648,264429
266083,325853
266083,313473
266083,310104
65564,6927
22192,699
37141,1353
17710,97
17710,9625
342848,30549
193737,43443
248861,346482
269725,22345
283619,242574
184824,334286
184824,274428
67239,13
172737,281655
172737,47055
172737,124147
172737,149689
398,34701
398,95345
9910,36482
9910,22532
526,266553
526,31968
526,89951
42124,144525
42124,12995
155695,28086
1117,193062
1117,56786
238656,155708
120217,16772
111105,315943
169318,266102
235555,29256
