bg_id,id
28302,352837
28302,133641
294275,330499
142558,249036
142558,273007
16933,260205
158915,264897
29678,261221
262042,312789
6607,190530
232403,264866
243994,254138
34334,96749
1475,159985
194298,282041
296985,315046
8222,337153
19803,214162
19803,13454
19803,187988
197269,211323
4085,298529
2780,18272
142556,249036
142556,273005
294235,346339
174400,317637
179259,203835
158564,247451
282227,320045
31821,152961
192827,264719
2919,5811
1380,324559
232139,235453
15878,18272
286735,345027
158973,339004
229543,315572
161383,264897
127981,358224
188225,256122
188225,291509
296987,315046
9386,214162
9386,13454
9386,187988
27710,269980
279204,317418
2471,227650
249275,306799
144632,183049
26952,26854
165522,291440
18121,12541
325853,336936
710,307783
11929,149072
42448,306714
42448,159500
310610,329498
268159,268308
96345,283118
6251,185753
310612,329498
332230,266121
192824,264719
310611,329498
147030,197996
58625,182016
2524,146115
314395,335436
3600,17728
145478,329131
217428,142557
217428,192324
217428,182954
4386,35863
4386,352837
4386,7159
4386,2883
9629,13454
3663,146115
158882,200430
231854,212097
231854,212098
231854,212971
231854,224505
231854,229275
231854,235441
5242,35863
836,240663
1602,35863
1602,352837
1602,16717
1602,133641
1602,337075
238026,291643
93001,300578
93001,187988
26736,145315
6504,155664
378,240663
325414,324941
208256,259556
37875,94035
21955,187988
150485,192467
553,193337
62143,144566
54300,119835
97377,204793
195373,264719
245876,283468
21324,26854
182953,273005
165521,291381
204803,295021
2778,144845
300296,356624
182954,217428
86445,130215
187590,283468
275783,333667
2388,17728
192829,264719
177210,209167
13920,4564
135270,169776
182952,273007
6644,155986
1881,143136
25423,187988
2399,352837
2399,16717
2399,7159
2399,317608
2399,328628
2399,337075
145928,188818
7204,35863
6121,352837
6121,7159
6121,317608
288798,339775
341008,266121
60316,218471
42783,148367
801,14394
801,25436
801,25435
801,25437
169436,331910
3057,338556
158916,264897
338980,339526
6282,17728
134009,134420
1294,159081
1294,160001
1294,332581
3078,338556
218007,288474
20269,13454
46530,273240
8679,258379
38361,96749
35188,140065
35188,159438
35188,159440
57201,152961
7774,17728
321305,346339
262770,324775
7750,135193
24264,140512
140865,188818
333144,206593
39565,187988
231876,284576
239,12947
3965,17728
165523,291380
115105,336497
6045,316170
300076,356624
290,2704
300298,356624
43332,147200
327913,279613
169102,199593
147168,206968
325679,359667
331953,279613
325678,359667
141467,148641
34403,83325
35003,187988
7739,258379
325681,359667
2875,258379
176458,312763
195456,264719
8751,16185
331952,279613
34444,160733
135732,183968
30022,4230
454,60056
35457,99987
12054,185753
9577,298529
7749,135193
11988,240663
158752,206968
7779,351614
192355,291380
181906,270505
192324,217428
8509,69843
170390,225836
8036,69843
315,35863
308566,348280
30023,4230
80044,119843
24525,26854
11646,12541
321306,346339
12900,2802
6215,146115
6862,357210
226616,283468
573,324559
573,221344
153802,227650
11821,194924
39699,71099
10301,12947
332229,266121
3270,8706
3270,141567
239082,287671
11500,69843
9192,1883
33595,340033
15193,13454
19257,4385
4252,298529
31711,300578
31711,187988
226081,227145
225908,290853
5136,35863
198548,187988
255955,251855
2232,4385
273005,142556
273005,182953
273005,234616
10996,214162
3024,5096
13881,12947
336851,331190
19253,4385
147427,195274
147427,248362
147427,176548
7142,192846
342894,347747
7071,277974
17529,4385
229640,259556
11499,69843
30020,4230
4317,17728
104353,119834
57052,283118
140995,210016
157053,190520
234616,273005
234615,291440
6919,17728
6360,4564
6360,178633
13919,4564
234614,273007
8533,307522
7723,69843
8743,21411
132452,187988
13915,9151
192323,291381
17684,22509
322148,335436
6885,291588
8747,16185
318702,340033
33692,133641
95607,282074
206437,333031
2762,92678
19304,291588
104769,345793
10611,16186
7378,18096
182225,333031
182225,288874
182915,195274
182915,248362
17644,291588
306311,355129
12218,3935
8122,7159
8122,349795
8749,16185
13715,35863
13715,352837
13715,7159
13715,2883
13715,317608
13715,133641
198778,324668
172557,188818
113066,209167
9973,11054
2779,144845
17967,4385
11855,3694
296736,318740
30021,4230
17183,18272
7254,14590
163031,195274
163031,248362
59309,209223
159865,232001
220199,337824
4853,186430
291440,271225
291440,165522
291440,234615
204892,254578
8748,16185
6896,8436
11510,3694
9736,11054
161429,188818
154515,202937
20240,12541
173752,205789
7795,16186
273699,283843
8744,21411
143666,165492
291380,271227
291380,192355
291380,165523
10610,16186
9189,22509
25477,4848
233206,316069
8746,21411
80833,149072
221298,329509
237991,265047
104351,119834
164187,167239
25476,4848
21488,248362
168446,214903
30583,187988
255,12947
2317,159999
13654,7159
13654,133641
21861,4385
98978,170804
26920,349795
26920,149072
11464,210064
11464,352837
11464,7159
11464,317608
35017,120323
235838,270505
2176,32928
9319,24120
13745,352837
13745,7159
13745,133641
8745,21411
19802,13454
109017,187988
25001,260337
3983,20741
198574,187988
320136,338573
2364,12541
25479,4848
9385,352837
9385,160000
3144,20741
13921,4564
13921,178633
5463,202937
25988,7159
11508,10973
11508,2704
36250,149072
238884,239118
5077,357210
88521,187988
11215,170832
19916,4385
11347,210064
11347,195274
