bg_id,id,type
140243,14937,artist
140243,12505,artist
140243,14551,artist
140265,770,designer
140265,11872,artist
140265,65297,artist
140292,52482,designer
140292,27737,designer
140292,27737,artist
140311,33303,designer
140311,9393,artist
140371,35570,designer
140371,10044,designer
140371,1857,designer
140435,9491,designer
140435,11802,artist
140451,60870,designer
140451,7108,designer
140452,60870,designer
140452,7108,designer
140453,60870,designer
140453,7108,designer
140454,60870,designer
140454,7108,designer
140518,10548,designer
140518,10548,artist
140712,189,designer
140727,67909,designer
140727,66621,artist
140727,67909,artist
140736,189,designer
140827,26997,designer
140827,63731,artist
140864,12547,designer
140864,12548,artist
140894,5927,designer
140894,12901,artist
140977,23411,designer
140977,23506,designer
140977,67967,designer
140977,15994,designer
140977,20393,artist
140977,23324,artist
140977,14882,artist
140977,67968,artist
140977,40511,artist
140977,67969,artist
140977,15993,artist
140977,15994,artist
140977,40512,artist
141009,15084,designer
141082,944,designer
141093,54137,designer
141093,54138,designer
141093,79292,artist
141094,54137,designer
141094,54138,designer
141094,79292,artist
141095,54137,designer
141095,54138,designer
141095,79292,artist
141225,944,designer
141229,1592,designer
141229,7363,designer
141230,3352,designer
141230,1592,designer
141230,7363,artist
141308,48293,designer
141388,30170,designer
141388,48441,designer
141469,34837,designer
141488,50257,designer
141488,68082,artist
141527,50257,designer
141527,68082,artist
141532,50257,designer
141532,68082,artist
141533,50257,designer
141533,68082,artist
141553,4123,designer
141553,7680,artist
141656,49935,designer
141656,49936,designer
141656,49940,designer
141656,14633,artist
141673,675,designer
141673,675,artist
141673,60173,artist
141673,13290,artist
141673,12901,artist
141703,50928,designer
141703,23411,designer
141703,23506,designer
141703,23324,designer
141703,40511,designer
141703,67967,designer
141703,14788,artist
141703,10800,artist
141703,14882,artist
141703,40511,artist
141703,67969,artist
141703,15994,artist
141703,15993,artist
141703,41940,artist
141703,40512,artist
141703,23504,artist
141729,58070,designer
141729,58070,artist
141820,63594,designer
141820,37662,designer
141820,63592,designer
141820,61337,artist
141820,37663,artist
141820,16453,artist
141903,675,designer
141903,1287,designer
141903,1287,artist
141903,12901,artist
141918,72324,designer
141989,6048,designer
141989,32143,artist
141990,6048,designer
141990,32143,artist
142025,60738,designer
142025,43476,artist
142026,60738,designer
142026,43476,artist
142053,51899,designer
142053,51899,artist
142053,9393,artist
142110,89586,designer
142110,89586,artist
142207,23215,designer
142335,150,designer
142370,9401,designer
142370,12193,artist
142370,64952,artist
142383,944,designer
142392,4735,designer
142392,38917,artist
142450,2369,designer
142450,60281,designer
142450,2369,artist
142450,60281,artist
142452,6206,artist
142457,6422,designer
142458,6422,designer
142465,6422,designer
142494,67394,designer
142494,67394,artist
142521,1465,designer
142521,20661,artist
142521,910,artist
142539,4207,designer
142539,4701,artist
142539,17027,artist
142541,4207,designer
142624,10138,designer
142624,40031,artist
142625,10138,designer
142625,40031,artist
142632,26606,designer
142632,8334,designer
142632,411,designer
142729,944,designer
142730,944,designer
142731,944,designer
142732,944,designer
142735,36103,designer
142735,38048,artist
142819,27470,designer
142819,6753,designer
142865,675,designer
142865,5008,designer
142865,12901,artist
142890,1683,designer
142890,40,designer
142890,13678,artist
142890,9163,artist
142890,12369,artist
142890,12497,artist
142890,15088,artist
142890,979,artist
142890,16316,artist
142890,14937,artist
142890,12370,artist
142890,14050,artist
142890,15556,artist
142890,1657,artist
142890,1723,artist
142890,12495,artist
142890,14949,artist
142890,2582,artist
142940,26606,designer
142940,8334,designer
142940,411,designer
142943,26606,designer
142943,8334,designer
142943,411,designer
142944,26606,designer
142944,8334,designer
142944,411,designer
142947,26606,designer
142947,8334,designer
142947,411,designer
142948,26606,designer
142948,8334,designer
142948,411,designer
142949,26606,designer
142949,8334,designer
142949,411,designer
142950,26606,designer
142950,8334,designer
142950,411,designer
142951,7873,designer
142951,26606,designer
142951,8334,designer
142951,411,designer
142977,7295,designer
142977,43984,designer
142983,10230,designer
142983,68603,designer
142983,22568,artist
143155,8775,designer
143155,14937,artist
143193,2699,designer
143193,12935,designer
143193,14550,designer
143207,944,designer
143208,9393,designer
143208,9393,artist
143249,20742,designer
143249,11,designer
143249,12382,artist
143249,4959,artist
143348,3508,designer
143348,3509,designer
143348,12077,artist
143356,36103,designer
143356,46478,artist
143362,9140,designer
143362,34069,artist
143406,774,designer
143418,2699,designer
143456,68725,designer
143468,48325,designer
143468,59074,artist
143510,6048,designer
143510,32143,artist
143572,52395,designer
143572,56180,artist
143572,67394,artist
143616,27683,designer
143616,7363,designer
143616,1592,artist
143626,10095,designer
143632,30885,designer
143632,60865,artist
143632,45542,artist
143632,41475,artist
143633,71349,designer
143672,57478,designer
143672,2912,designer
143672,67580,artist
143672,50792,artist
143684,12649,designer
143684,9106,designer
143684,12648,designer
143740,45936,designer
143740,68651,designer
143805,50643,designer
143805,62645,designer
143805,18700,artist
143980,4107,designer
143980,35038,artist
143989,43204,designer
143989,68198,artist
144006,18492,designer
144006,12370,artist
144006,16407,artist
144006,14748,artist
144006,66727,artist
144006,61586,artist
144006,12090,artist
144006,14960,artist
144006,19127,artist
144006,12495,artist
144007,18492,designer
144007,50628,designer
144007,66727,artist
144009,60452,artist
144021,4107,designer
144021,35038,artist
144029,49170,designer
144029,10620,artist
144052,50643,designer
144052,62645,designer
144052,12651,artist
144054,1533,designer
144092,30885,designer
144092,21306,designer
144092,60865,artist
144092,45542,artist
144092,41475,artist
144092,28146,artist
144092,12674,artist
144177,1533,designer
144181,709,designer
144181,4190,designer
144210,30697,designer
144213,1533,designer
144215,10820,designer
144254,3082,designer
144254,35048,artist
144255,3082,designer
144255,35048,artist
144256,3082,designer
144256,35048,artist
144261,20992,designer
144261,59978,artist
144261,51815,artist
144287,40573,designer
144318,69025,designer
144330,11717,designer
144330,29889,designer
144330,60073,designer
144330,29882,designer
144330,24849,designer
144330,21139,designer
144330,38750,artist
144330,62144,artist
144330,22711,artist
144330,38749,artist
144330,29471,artist
144330,17687,artist
144330,60346,artist
144330,19476,artist
144330,63636,artist
144331,11717,designer
144331,48509,artist
144389,48727,designer
144389,26628,designer
144389,34490,artist
144427,1533,designer
144455,366,designer
144458,6833,designer
144469,10529,designer
144469,2663,designer
144469,21120,artist
144489,69814,artist
144490,11025,designer
144493,7344,designer
144493,3290,artist
144496,1533,designer
144502,7344,designer
144502,3290,artist
144511,50643,designer
144511,62645,designer
144511,14559,artist
144512,50643,designer
144512,62645,designer
144512,22713,artist
144513,50643,designer
144513,14142,artist
144514,50643,designer
144514,62645,designer
144514,49943,artist
144516,1533,designer
144519,1533,designer
144522,3327,designer
144522,61749,artist
144540,1533,designer
144547,1533,designer
144576,69124,designer
144576,69124,artist
144584,10474,designer
144584,53990,artist
144586,10395,designer
144586,68772,designer
144591,34279,designer
144591,34943,artist
144591,34942,artist
144591,68803,artist
144609,278,designer
144609,278,artist
144610,278,designer
144610,278,artist
144611,278,designer
144611,278,artist
144614,3262,designer
144614,3262,artist
144633,1533,designer
144699,1533,designer
144727,36103,designer
144741,1989,designer
144741,1990,designer
144741,3,artist
144742,1908,designer
144742,3,artist
144780,11655,designer
144780,1533,designer
144780,21,designer
144813,2960,designer
144827,10548,designer
144827,10548,artist
144894,6048,designer
144894,6048,artist
144896,6048,designer
144896,6048,artist
144897,6048,designer
144897,6048,artist
144997,9216,designer
144997,11802,artist
145058,1501,designer
145087,28008,designer
145087,28008,artist
145108,9,designer
145109,9,designer
145110,9,designer
145131,6422,designer
145140,4819,designer
145140,9731,artist
145148,40140,designer
145276,124,designer
145276,69033,artist
145291,6422,designer
145311,3540,designer
145312,69035,designer
145312,11802,artist
145313,2884,designer
145313,11802,artist
145315,9516,designer
145315,3615,designer
145315,11857,artist
145417,66026,designer
145417,11802,artist
145420,69517,designer
145420,71888,designer
145420,39,designer
145420,11802,artist
145433,95911,designer
145436,6923,designer
145438,6923,designer
145439,6649,designer
145440,6649,designer
145441,6649,designer
145442,6923,designer
145443,33158,designer
145445,6649,designer
145446,6923,designer
145447,6923,designer
145448,10905,designer
145449,6923,designer
145450,6649,designer
145451,6923,designer
145452,10905,designer
145453,6923,designer
145454,6649,designer
145455,6649,designer
145457,10905,designer
145458,10905,designer
145608,189,designer
145638,66017,designer
145638,66252,artist
145650,189,designer
145650,41274,artist
145665,85143,designer
145706,28086,designer
145706,28087,artist
145727,45936,designer
145727,39722,designer
145727,45936,artist
145727,59626,artist
145740,770,designer
145841,6923,designer
145849,16442,designer
145871,35570,designer
145871,10044,designer
145871,1857,designer
145871,78696,artist
145893,60749,designer
145893,40435,artist
145938,11717,designer
145938,48509,artist
145970,48618,designer
145970,43191,artist
145986,11716,designer
145986,52151,designer
146050,35872,designer
146050,68700,designer
146050,72469,artist
146089,8479,designer
146092,77277,designer
146092,21120,artist
146097,69669,designer
146137,22463,designer
146137,3,artist
146138,70701,designer
146138,22463,designer
146138,3,artist
146140,22463,designer
146140,3,artist
146141,22463,designer
146141,3,artist
146142,22463,designer
146142,3,artist
146143,22463,designer
146143,3,artist
146181,37181,designer
146181,40620,artist
146211,2248,designer
146211,3354,designer
146211,1592,designer
146224,1533,designer
146224,21,designer
146254,61284,designer
146254,54207,designer
146254,59980,artist
146254,58803,artist
146254,61284,artist
146254,63174,artist
146277,3245,designer
146279,1269,designer
146334,50364,designer
146339,10548,artist
146340,10548,artist
146341,10548,artist
146357,10548,artist
146358,10548,artist
146360,10548,artist
146395,125,designer
146395,3005,designer
146395,3004,designer
146395,65633,artist
146395,63969,artist
146395,23943,artist
146400,10548,artist
146401,10548,artist
146402,10548,artist
146403,10548,artist
146404,10548,artist
146405,10548,artist
146406,10548,artist
146407,10548,artist
146471,5004,designer
146545,69717,designer
146545,69717,artist
146545,69944,artist
146587,34435,designer
146587,38028,artist
146587,34439,artist
146587,34970,artist
146587,33279,artist
146613,927,designer
146613,18364,designer
146613,4770,designer
146613,6216,designer
146613,6212,designer
146613,13889,designer
146613,13641,artist
146613,13589,artist
146613,11998,artist
146613,13920,artist
146613,14980,artist
146615,11717,designer
146615,2612,designer
146615,29881,designer
146615,29883,designer
146615,29880,artist
146615,17676,artist
146615,14560,artist
146615,14821,artist
146615,24849,artist
146615,17681,artist
146622,107,designer
146622,108,designer
146622,28528,artist
146622,12386,artist
146622,28526,artist
146635,4107,designer
146649,4107,designer
146649,35038,artist
146657,22,designer
146657,6815,artist
146658,22,designer
146658,6815,artist
146659,22,designer
146659,6815,artist
146733,50643,designer
146733,62645,designer
146734,50643,designer
146734,62645,designer
146734,30741,artist
146736,62645,designer
146736,50643,designer
146736,14879,artist
146737,50643,designer
146737,62645,designer
146783,59364,designer
146783,51815,artist
146819,774,designer
146819,58802,artist
146820,774,designer
146820,58802,artist
146908,51899,designer
146908,51899,artist
146908,9393,artist
