bg_id,id
164153,251229
164153,167885
164153,194902
164153,205904
164153,205900
164153,218253
164153,175214
164153,194903
164153,241827
164153,181689
164153,205905
164153,226838
164153,299773
164153,199909
164153,175212
164153,167888
164153,167887
164153,181621
164153,167884
164153,251230
164153,177088
164153,316533
164153,194897
164153,199910
164153,251231
164153,299774
164153,175211
164153,251066
164153,177086
35677,40387
35677,65996
35677,86455
35677,132772
35677,86456
35677,87641
180263,312514
180263,186151
180263,234094
180263,236854
180263,186987
180263,186381
180263,312515
180263,185743
180263,186844
180263,184904
180263,311177
180263,237497
180263,184186
180263,183660
180263,312513
180263,236206
180263,320518
244521,257590
244521,333108
244521,316597
244521,269259
244521,264019
125153,193148
125153,256676
161533,301771
230802,294345
230802,235739
230802,264017
230802,257590
230802,293240
72125,217786
72125,184256
72125,136155
72125,190742
72125,152898
72125,154785
72125,131415
72125,125898
72125,133967
72125,135838
72125,179255
72125,146690
72125,104746
72125,171114
25613,98989
25613,98607
25613,98608
25613,98880
25613,136095
266810,290834
266810,274782
266810,317980
266810,329073
266810,304626
266810,295660
266810,330372
266810,327244
266810,293647
266810,296152
191189,246805
191189,272755
191189,264007
191189,274927
191189,334594
191189,343786
191189,318951
191189,274930
191189,318952
191189,353210
191189,222126
191189,274922
191189,196421
191189,212139
191189,287915
191189,228552
191189,223914
191189,244236
191189,278956
124742,201553
124742,135103
124742,160683
124742,220660
124742,203186
124742,172404
124742,182375
124742,172620
124742,239941
124742,139596
124742,227882
124742,133500
124742,218120
124742,178866
124742,186860
124742,149085
124742,237730
124742,218982
124742,206988
124742,147739
124742,190021
124742,157482
124742,225576
124742,137863
124742,152314
124742,136147
124742,206989
124742,180303
124742,246523
124742,269306
124742,144640
124742,212398
124742,175436
124742,142727
124742,164314
124742,212399
124742,249769
124742,186862
124742,143694
124742,235539
124742,219662
124742,213269
124742,245351
124742,189314
124742,162359
124742,156112
124742,173909
124742,176426
124742,168823
124742,132005
124742,146243
124742,159073
124742,154544
124742,130806
124742,245339
124742,277132
124742,345881
124742,299068
28143,145148
28143,92932
28143,270439
28143,242309
28143,40210
28143,66121
28143,34499
28143,161599
201808,231506
201808,315328
201808,257276
201808,282426
201808,290071
201808,289559
201808,275532
201808,308918
201808,214309
201808,206565
201808,297933
201808,233895
201808,257694
201808,233019
201808,233950
201808,286274
201808,234742
201808,223119
201808,218103
201808,245377
201808,250994
201808,329967
201808,283292
201808,264712
201808,234131
201808,283282
201808,215186
159675,178656
159675,189137
159675,265492
159675,281326
159675,245273
159675,245233
159675,281327
159675,265493
159675,265495
159675,261319
159675,245262
159675,244192
159675,245275
159675,307734
159675,245277
159675,281328
159675,245249
159675,245241
159675,245248
159675,245242
159675,245270
159675,258616
159675,245251
159675,238420
159675,245263
159675,245246
159675,281329
159675,245236
159675,245238
159675,245265
159675,242395
159675,243535
159675,245254
159675,245231
159675,265491
159675,245235
159675,245258
159675,245244
159675,243286
159675,245255
159675,242396
159675,281330
159675,256798
159675,281331
159675,245269
159675,281334
159675,245256
159675,243128
159675,258617
159675,245259
159675,245276
159675,245243
159675,256799
159675,281335
159675,245245
159675,281336
159675,245247
159675,245267
159675,245252
159675,245261
159675,245250
159675,245239
159675,245234
159675,265494
159675,265496
159675,226441
121921,204573
121921,242422
121921,242424
121921,269742
121921,157040
121921,210429
121921,264179
121921,162959
121921,170907
121921,149350
121921,336301
121921,336302
121921,336304
121921,189832
